day,route_id,stop_name,hour,boarding_count,alighting_count,crowd_level
4,61,Butibori,13,3,3,LOW
4,61,Burdi,14,5,5,LOW
4,61,Panchasheel Square,14,2,5,LOW
4,61,Rahate Colony,14,3,6,LOW
4,61,Ajni Square,14,4,3,LOW
4,61,Chatrapati Square,14,7,4,LOW
4,61,Ujjwal Nagar,14,2,5,LOW
4,61,Airport,14,2,6,LOW
4,61,Chinchbhavan,14,2,2,LOW
4,61,Khapri,14,3,5,LOW
4,61,Ashokwan,14,5,5,LOW
4,61,Mohgaon,14,4,2,LOW
4,61,Butibori,14,4,4,LOW
4,61,Burdi,15,5,6,LOW
4,61,Panchasheel Square,15,6,3,LOW
4,61,Rahate Colony,15,7,5,LOW
4,61,Ajni Square,15,8,2,LOW
4,61,Chatrapati Square,15,3,3,LOW
4,61,Ujjwal Nagar,15,4,5,LOW
4,61,Airport,15,3,2,LOW
4,61,Chinchbhavan,15,7,3,LOW
4,61,Khapri,15,4,4,LOW
4,61,Ashokwan,15,3,5,LOW
4,61,Mohgaon,15,4,6,LOW
4,61,Butibori,15,2,5,LOW
4,61,Burdi,16,8,11,MEDIUM
4,61,Panchasheel Square,16,10,9,MEDIUM
4,61,Rahate Colony,16,9,9,MEDIUM
4,61,Ajni Square,16,6,8,MEDIUM
4,61,Chatrapati Square,16,6,8,MEDIUM
4,61,Ujjwal Nagar,16,13,10,MEDIUM
4,61,Airport,16,12,10,MEDIUM
4,61,Chinchbhavan,16,13,10,MEDIUM
4,61,Khapri,16,11,10,MEDIUM
4,61,Ashokwan,16,13,9,MEDIUM
4,61,Mohgaon,16,11,11,MEDIUM
4,61,Butibori,16,12,9,MEDIUM
4,61,Burdi,17,19,20,HIGH
4,61,Panchasheel Square,17,16,23,HIGH
4,61,Rahate Colony,17,21,28,HIGH
4,61,Ajni Square,17,20,17,HIGH
4,61,Chatrapati Square,17,12,23,HIGH
4,61,Ujjwal Nagar,17,21,25,HIGH
4,61,Airport,17,17,12,HIGH
4,61,Chinchbhavan,17,17,13,HIGH
4,61,Khapri,17,12,20,HIGH
4,61,Ashokwan,17,15,27,HIGH
4,61,Mohgaon,17,22,25,HIGH
4,61,Butibori,17,14,19,HIGH
4,61,Burdi,18,22,16,HIGH
4,61,Panchasheel Square,18,17,15,HIGH
4,61,Rahate Colony,18,22,18,HIGH
4,61,Ajni Square,18,16,16,HIGH
4,61,Chatrapati Square,18,14,25,HIGH
4,61,Ujjwal Nagar,18,20,15,HIGH
4,61,Airport,18,18,13,HIGH
4,61,Chinchbhavan,18,15,16,HIGH
4,61,Khapri,18,22,12,HIGH
4,61,Ashokwan,18,12,14,HIGH
4,61,Mohgaon,18,19,14,HIGH
4,61,Butibori,18,17,16,HIGH
4,61,Burdi,19,21,12,HIGH
4,61,Panchasheel Square,19,21,23,HIGH
4,61,Rahate Colony,19,12,15,HIGH
4,61,Ajni Square,19,12,12,HIGH
4,61,Chatrapati Square,19,14,20,HIGH
4,61,Ujjwal Nagar,19,13,24,HIGH
4,61,Airport,19,21,15,HIGH
4,61,Chinchbhavan,19,12,14,HIGH
4,61,Khapri,19,17,12,HIGH
4,61,Ashokwan,19,19,19,HIGH
4,61,Mohgaon,19,22,19,HIGH
4,61,Butibori,19,13,28,HIGH
4,61,Burdi,20,18,12,HIGH
4,61,Panchasheel Square,20,20,17,HIGH
4,61,Rahate Colony,20,13,24,HIGH
4,61,Ajni Square,20,15,18,HIGH
4,61,Chatrapati Square,20,19,14,HIGH
4,61,Ujjwal Nagar,20,15,24,HIGH
4,61,Airport,20,18,20,HIGH
4,61,Chinchbhavan,20,14,21,HIGH
4,61,Khapri,20,20,26,HIGH
4,61,Ashokwan,20,19,25,HIGH
4,61,Mohgaon,20,12,12,HIGH
4,61,Butibori,20,20,24,HIGH
4,61,Burdi,21,12,10,MEDIUM
4,61,Panchasheel Square,21,10,9,MEDIUM
4,61,Rahate Colony,21,12,7,MEDIUM
4,61,Ajni Square,21,6,9,MEDIUM
4,61,Chatrapati Square,21,12,8,MEDIUM
4,61,Ujjwal Nagar,21,8,8,MEDIUM
4,61,Airport,21,13,10,MEDIUM
4,61,Chinchbhavan,21,6,6,MEDIUM
4,61,Khapri,21,8,7,MEDIUM
4,61,Ashokwan,21,6,8,MEDIUM
4,61,Mohgaon,21,11,11,MEDIUM
4,61,Butibori,21,10,12,MEDIUM
4,35,Pardi,6,9,6,MEDIUM
4,35,HB Town,6,11,12,MEDIUM
4,35,Wathoda Square,6,12,7,MEDIUM
4,35,Kharbi Square,6,11,6,MEDIUM
4,35,Dighori,6,7,8,MEDIUM
4,35,Manewada,6,9,11,MEDIUM
4,35,Chatrapati Square,6,6,12,MEDIUM
4,35,Pratap Nagar,6,10,10,MEDIUM
4,35,Trimurti Nagar,6,12,10,MEDIUM
4,35,Dharampeth,6,7,10,MEDIUM
4,35,Hingna,6,12,10,MEDIUM
4,35,YCCE,6,11,8,MEDIUM
4,35,Pardi,7,9,6,MEDIUM
4,35,HB Town,7,14,8,MEDIUM
4,35,Wathoda Square,7,9,12,MEDIUM
4,35,Kharbi Square,7,7,11,MEDIUM
4,35,Dighori,7,6,6,MEDIUM
4,35,Manewada,7,11,9,MEDIUM
4,35,Chatrapati Square,7,6,9,MEDIUM
4,35,Pratap Nagar,7,13,12,MEDIUM
4,35,Trimurti Nagar,7,11,12,MEDIUM
4,35,Dharampeth,7,6,7,MEDIUM
4,35,Hingna,7,11,7,MEDIUM
4,35,YCCE,7,6,7,MEDIUM
4,35,Pardi,8,28,19,PEAK
4,35,HB Town,8,28,13,PEAK
4,35,Wathoda Square,8,17,16,PEAK
4,35,Kharbi Square,8,27,11,PEAK
4,35,Dighori,8,29,13,PEAK
4,35,Manewada,8,24,19,PEAK
4,35,Chatrapati Square,8,21,11,PEAK
4,35,Pratap Nagar,8,29,11,PEAK
4,35,Trimurti Nagar,8,16,11,PEAK
4,35,Dharampeth,8,18,16,PEAK
4,35,Hingna,8,20,12,PEAK
4,35,YCCE,8,24,16,PEAK
4,35,Pardi,9,20,15,PEAK
4,35,HB Town,9,19,24,PEAK
4,35,Wathoda Square,9,20,10,PEAK
4,35,Kharbi Square,9,18,14,PEAK
4,35,Dighori,9,22,11,PEAK
4,35,Manewada,9,18,19,PEAK
4,35,Chatrapati Square,9,24,17,PEAK
4,35,Pratap Nagar,9,16,19,PEAK
4,35,Trimurti Nagar,9,15,20,PEAK
4,35,Dharampeth,9,23,13,PEAK
4,35,Hingna,9,25,23,PEAK
4,35,YCCE,9,29,24,PEAK
4,35,Pardi,10,16,13,PEAK
4,35,HB Town,10,18,12,PEAK
4,35,Wathoda Square,10,24,22,PEAK
4,35,Kharbi Square,10,15,23,PEAK
4,35,Dighori,10,18,11,PEAK
4,35,Manewada,10,17,15,PEAK
4,35,Chatrapati Square,10,27,12,PEAK
4,35,Pratap Nagar,10,24,19,PEAK
4,35,Trimurti Nagar,10,26,23,PEAK
4,35,Dharampeth,10,27,17,PEAK
4,35,Hingna,10,20,25,PEAK
4,35,YCCE,10,18,11,PEAK
4,35,Pardi,11,6,7,MEDIUM
4,35,HB Town,11,12,10,MEDIUM
4,35,Wathoda Square,11,9,9,MEDIUM
4,35,Kharbi Square,11,9,8,MEDIUM
4,35,Dighori,11,8,12,MEDIUM
4,35,Manewada,11,13,12,MEDIUM
4,35,Chatrapati Square,11,8,11,MEDIUM
4,35,Pratap Nagar,11,8,6,MEDIUM
4,35,Trimurti Nagar,11,7,11,MEDIUM
4,35,Dharampeth,11,8,10,MEDIUM
4,35,Hingna,11,8,10,MEDIUM
4,35,YCCE,11,10,6,MEDIUM
4,35,Pardi,12,2,6,LOW
4,35,HB Town,12,3,4,LOW
4,35,Wathoda Square,12,2,5,LOW
4,35,Kharbi Square,12,7,6,LOW
4,35,Dighori,12,4,5,LOW
4,35,Manewada,12,8,4,LOW
4,35,Chatrapati Square,12,6,3,LOW
4,35,Pratap Nagar,12,4,3,LOW
4,35,Trimurti Nagar,12,5,5,LOW
4,35,Dharampeth,12,5,6,LOW
4,35,Hingna,12,4,5,LOW
4,35,YCCE,12,5,3,LOW
4,35,Pardi,13,7,5,LOW
4,35,HB Town,13,7,3,LOW
4,35,Wathoda Square,13,7,4,LOW
4,35,Kharbi Square,13,8,5,LOW
4,35,Dighori,13,8,5,LOW
4,35,Manewada,13,6,2,LOW
4,35,Chatrapati Square,13,5,3,LOW
4,35,Pratap Nagar,13,7,3,LOW
4,35,Trimurti Nagar,13,5,5,LOW
4,35,Dharampeth,13,8,3,LOW
4,35,Hingna,13,7,5,LOW
4,35,YCCE,13,6,5,LOW
4,35,Pardi,14,7,3,LOW
4,35,HB Town,14,5,3,LOW
4,35,Wathoda Square,14,3,6,LOW
4,35,Kharbi Square,14,7,5,LOW
4,35,Dighori,14,5,2,LOW
4,35,Manewada,14,7,2,LOW
4,35,Chatrapati Square,14,8,6,LOW
4,35,Pratap Nagar,14,7,5,LOW
4,35,Trimurti Nagar,14,5,3,LOW
4,35,Dharampeth,14,2,2,LOW
4,35,Hingna,14,8,3,LOW
4,35,YCCE,14,4,6,LOW
4,35,Pardi,15,6,6,LOW
4,35,HB Town,15,2,5,LOW
4,35,Wathoda Square,15,8,2,LOW
4,35,Kharbi Square,15,8,3,LOW
4,35,Dighori,15,7,2,LOW
4,35,Manewada,15,8,4,LOW
4,35,Chatrapati Square,15,2,5,LOW
4,35,Pratap Nagar,15,6,5,LOW
4,35,Trimurti Nagar,15,3,6,LOW
4,35,Dharampeth,15,4,3,LOW
4,35,Hingna,15,7,2,LOW
4,35,YCCE,15,7,2,LOW
4,35,Pardi,16,8,9,MEDIUM
4,35,HB Town,16,8,9,MEDIUM
4,35,Wathoda Square,16,10,9,MEDIUM
4,35,Kharbi Square,16,12,10,MEDIUM
4,35,Dighori,16,8,11,MEDIUM
4,35,Manewada,16,6,9,MEDIUM
4,35,Chatrapati Square,16,6,11,MEDIUM
4,35,Pratap Nagar,16,14,8,MEDIUM
4,35,Trimurti Nagar,16,11,8,MEDIUM
4,35,Dharampeth,16,8,8,MEDIUM
4,35,Hingna,16,14,9,MEDIUM
4,35,YCCE,16,7,12,MEDIUM
4,35,Pardi,17,14,25,HIGH
4,35,HB Town,17,21,22,HIGH
4,35,Wathoda Square,17,19,18,HIGH
4,35,Kharbi Square,17,19,23,HIGH
4,35,Dighori,17,10,25,HIGH
4,35,Manewada,17,13,27,HIGH
4,35,Chatrapati Square,17,20,13,HIGH
4,35,Pratap Nagar,17,16,23,HIGH
4,35,Trimurti Nagar,17,20,24,HIGH
4,35,Dharampeth,17,17,28,HIGH
4,35,Hingna,17,21,20,HIGH
4,35,YCCE,17,11,13,HIGH
4,35,Pardi,18,17,23,HIGH
4,35,HB Town,18,21,22,HIGH
4,35,Wathoda Square,18,17,16,HIGH
4,35,Kharbi Square,18,12,24,HIGH
4,35,Dighori,18,14,13,HIGH
4,35,Manewada,18,21,23,HIGH
4,35,Chatrapati Square,18,19,23,HIGH
4,35,Pratap Nagar,18,15,14,HIGH
4,35,Trimurti Nagar,18,14,23,HIGH
4,35,Dharampeth,18,19,16,HIGH
4,35,Hingna,18,12,14,HIGH
4,35,YCCE,18,17,18,HIGH
4,35,Pardi,19,14,24,HIGH
4,35,HB Town,19,12,22,HIGH
4,35,Wathoda Square,19,13,21,HIGH
4,35,Kharbi Square,19,12,15,HIGH
4,35,Dighori,19,16,23,HIGH
4,35,Manewada,19,21,21,HIGH
4,35,Chatrapati Square,19,17,17,HIGH
4,35,Pratap Nagar,19,12,28,HIGH
4,35,Trimurti Nagar,19,14,20,HIGH
4,35,Dharampeth,19,16,21,HIGH
4,35,Hingna,19,19,25,HIGH
4,35,YCCE,19,12,14,HIGH
4,35,Pardi,20,12,23,HIGH
4,35,HB Town,20,21,14,HIGH
4,35,Wathoda Square,20,14,20,HIGH
4,35,Kharbi Square,20,12,19,HIGH
4,35,Dighori,20,11,22,HIGH
4,35,Manewada,20,21,27,HIGH
4,35,Chatrapati Square,20,21,26,HIGH
4,35,Pratap Nagar,20,20,16,HIGH
4,35,Trimurti Nagar,20,19,27,HIGH
4,35,Dharampeth,20,22,28,HIGH
4,35,Hingna,20,22,12,HIGH
4,35,YCCE,20,13,16,HIGH
4,35,Pardi,21,13,6,MEDIUM
4,35,HB Town,21,7,9,MEDIUM
4,35,Wathoda Square,21,13,11,MEDIUM
4,35,Kharbi Square,21,10,9,MEDIUM
4,35,Dighori,21,14,11,MEDIUM
4,35,Manewada,21,12,8,MEDIUM
4,35,Chatrapati Square,21,11,11,MEDIUM
4,35,Pratap Nagar,21,7,8,MEDIUM
4,35,Trimurti Nagar,21,6,9,MEDIUM
4,35,Dharampeth,21,11,7,MEDIUM
4,35,Hingna,21,6,9,MEDIUM
4,35,YCCE,21,12,10,MEDIUM
5,61,Burdi,6,11,12,MEDIUM
5,61,Panchasheel Square,6,10,12,MEDIUM
5,61,Rahate Colony,6,7,11,MEDIUM
5,61,Ajni Square,6,8,7,MEDIUM
5,61,Chatrapati Square,6,9,8,MEDIUM
5,61,Ujjwal Nagar,6,8,9,MEDIUM
5,61,Airport,6,14,11,MEDIUM
5,61,Chinchbhavan,6,10,9,MEDIUM
5,61,Khapri,6,13,10,MEDIUM
5,61,Ashokwan,6,7,6,MEDIUM
5,61,Mohgaon,6,9,10,MEDIUM
5,61,Butibori,6,11,10,MEDIUM
5,61,Burdi,7,9,6,MEDIUM
5,61,Panchasheel Square,7,14,9,MEDIUM
5,61,Rahate Colony,7,7,11,MEDIUM
5,61,Ajni Square,7,6,6,MEDIUM
5,61,Chatrapati Square,7,10,12,MEDIUM
5,61,Ujjwal Nagar,7,8,11,MEDIUM
5,61,Airport,7,7,6,MEDIUM
5,61,Chinchbhavan,7,14,6,MEDIUM
5,61,Khapri,7,9,9,MEDIUM
5,61,Ashokwan,7,10,7,MEDIUM
5,61,Mohgaon,7,6,8,MEDIUM
5,61,Butibori,7,8,9,MEDIUM
5,61,Burdi,8,16,16,PEAK
5,61,Panchasheel Square,8,21,16,PEAK
5,61,Rahate Colony,8,29,24,PEAK
5,61,Ajni Square,8,30,12,PEAK
5,61,Chatrapati Square,8,20,16,PEAK
5,61,Ujjwal Nagar,8,30,14,PEAK
5,61,Airport,8,24,11,PEAK
5,61,Chinchbhavan,8,24,23,PEAK
5,61,Khapri,8,18,23,PEAK
5,61,Ashokwan,8,29,10,PEAK
5,61,Mohgaon,8,27,17,PEAK
5,61,Butibori,8,28,16,PEAK
5,61,Burdi,9,28,13,PEAK
5,61,Panchasheel Square,9,29,15,PEAK
5,61,Rahate Colony,9,19,13,PEAK
5,61,Ajni Square,9,25,21,PEAK
5,61,Chatrapati Square,9,15,24,PEAK
5,61,Ujjwal Nagar,9,29,10,PEAK
5,61,Airport,9,21,10,PEAK
5,61,Chinchbhavan,9,20,20,PEAK
5,61,Khapri,9,29,16,PEAK
5,61,Ashokwan,9,28,13,PEAK
5,61,Mohgaon,9,30,18,PEAK
5,61,Butibori,9,15,20,PEAK
5,61,Burdi,10,27,15,PEAK
5,61,Panchasheel Square,10,18,22,PEAK
5,61,Rahate Colony,10,27,10,PEAK
5,61,Ajni Square,10,30,21,PEAK
5,61,Chatrapati Square,10,25,20,PEAK
5,61,Ujjwal Nagar,10,15,25,PEAK
5,61,Airport,10,18,10,PEAK
5,61,Chinchbhavan,10,15,24,PEAK
5,61,Khapri,10,30,24,PEAK
5,61,Ashokwan,10,24,10,PEAK
5,61,Mohgaon,10,24,13,PEAK
5,61,Butibori,10,24,25,PEAK
5,61,Burdi,11,11,8,MEDIUM
5,61,Panchasheel Square,11,9,11,MEDIUM
5,61,Rahate Colony,11,6,8,MEDIUM
5,61,Ajni Square,11,11,12,MEDIUM
5,61,Chatrapati Square,11,14,6,MEDIUM
5,61,Ujjwal Nagar,11,7,8,MEDIUM
5,61,Airport,11,10,9,MEDIUM
5,61,Chinchbhavan,11,9,7,MEDIUM
5,61,Khapri,11,11,12,MEDIUM
5,61,Ashokwan,11,11,12,MEDIUM
5,61,Mohgaon,11,8,10,MEDIUM
5,61,Butibori,11,8,10,MEDIUM
5,61,Burdi,12,3,2,LOW
5,61,Panchasheel Square,12,2,6,LOW
5,61,Rahate Colony,12,7,4,LOW
5,61,Ajni Square,12,5,4,LOW
5,61,Chatrapati Square,12,3,5,LOW
5,61,Ujjwal Nagar,12,3,6,LOW
5,61,Airport,12,5,3,LOW
5,61,Chinchbhavan,12,8,4,LOW
5,61,Khapri,12,4,5,LOW
5,61,Ashokwan,12,4,3,LOW
5,61,Mohgaon,12,7,4,LOW
5,61,Butibori,12,8,4,LOW
5,61,Burdi,13,5,2,LOW
5,61,Panchasheel Square,13,3,2,LOW
5,61,Rahate Colony,13,8,6,LOW
5,61,Ajni Square,13,2,6,LOW
5,61,Chatrapati Square,13,6,5,LOW
5,61,Ujjwal Nagar,13,5,5,LOW
5,61,Airport,13,5,5,LOW
5,61,Chinchbhavan,13,4,6,LOW
5,61,Khapri,13,6,4,LOW
5,61,Ashokwan,13,8,4,LOW
5,61,Mohgaon,13,5,3,LOW
5,61,Butibori,13,3,5,LOW
5,61,Burdi,14,6,4,LOW
5,61,Panchasheel Square,14,8,5,LOW
5,61,Rahate Colony,14,8,5,LOW
5,61,Ajni Square,14,2,2,LOW
5,61,Chatrapati Square,14,3,2,LOW
5,61,Ujjwal Nagar,14,5,4,LOW
5,61,Airport,14,4,2,LOW
5,61,Chinchbhavan,14,6,5,LOW
5,61,Khapri,14,8,3,LOW
5,61,Ashokwan,14,4,5,LOW
5,61,Mohgaon,14,8,6,LOW
5,61,Butibori,14,5,3,LOW
5,61,Burdi,15,7,3,LOW
5,61,Panchasheel Square,15,8,5,LOW
5,61,Rahate Colony,15,8,6,LOW
5,61,Ajni Square,15,3,6,LOW
5,61,Chatrapati Square,15,8,5,LOW
5,61,Ujjwal Nagar,15,6,3,LOW
5,61,Airport,15,4,5,LOW
5,61,Chinchbhavan,15,7,3,LOW
5,61,Khapri,15,5,3,LOW
5,61,Ashokwan,15,5,6,LOW
5,61,Mohgaon,15,2,4,LOW
5,61,Butibori,15,5,6,LOW
5,61,Burdi,16,7,8,MEDIUM
5,61,Panchasheel Square,16,14,12,MEDIUM
5,61,Rahate Colony,16,14,10,MEDIUM
5,61,Ajni Square,16,9,9,MEDIUM
5,61,Chatrapati Square,16,9,8,MEDIUM
5,61,Ujjwal Nagar,16,12,8,MEDIUM
5,61,Airport,16,14,10,MEDIUM
5,61,Chinchbhavan,16,6,7,MEDIUM
5,61,Khapri,16,12,9,MEDIUM
5,61,Ashokwan,16,13,8,MEDIUM
5,61,Mohgaon,16,12,7,MEDIUM
5,61,Butibori,16,6,12,MEDIUM
5,61,Burdi,17,13,20,HIGH
5,61,Panchasheel Square,17,20,21,HIGH
5,61,Rahate Colony,17,11,18,HIGH
5,61,Ajni Square,17,19,18,HIGH
5,61,Chatrapati Square,17,19,28,HIGH
5,61,Ujjwal Nagar,17,11,15,HIGH
5,61,Airport,17,11,22,HIGH
5,61,Chinchbhavan,17,21,14,HIGH
5,61,Khapri,17,11,14,HIGH
5,61,Ashokwan,17,20,27,HIGH
5,61,Mohgaon,17,19,22,HIGH
5,61,Butibori,17,20,15,HIGH
5,61,Burdi,18,14,12,HIGH
5,61,Panchasheel Square,18,10,17,HIGH
5,61,Rahate Colony,18,12,18,HIGH
5,61,Ajni Square,18,19,20,HIGH
5,61,Chatrapati Square,18,10,15,HIGH
5,61,Ujjwal Nagar,18,12,27,HIGH
5,61,Airport,18,14,26,HIGH
5,61,Chinchbhavan,18,11,18,HIGH
5,61,Khapri,18,22,12,HIGH
5,61,Ashokwan,18,16,27,HIGH
5,61,Mohgaon,18,22,24,HIGH
5,61,Butibori,18,19,26,HIGH
5,61,Burdi,19,17,24,HIGH
5,61,Panchasheel Square,19,19,26,HIGH
5,61,Rahate Colony,19,16,22,HIGH
5,61,Ajni Square,19,10,27,HIGH
5,61,Chatrapati Square,19,11,28,HIGH
5,61,Ujjwal Nagar,19,15,15,HIGH
5,61,Airport,19,10,22,HIGH
5,61,Chinchbhavan,19,13,19,HIGH
5,61,Khapri,19,22,22,HIGH
5,61,Ashokwan,19,13,13,HIGH
5,61,Mohgaon,19,17,12,HIGH
5,61,Butibori,19,21,26,HIGH
5,61,Burdi,20,15,27,HIGH
5,61,Panchasheel Square,20,10,27,HIGH
5,61,Rahate Colony,20,17,18,HIGH
5,61,Ajni Square,20,13,17,HIGH
5,61,Chatrapati Square,20,21,19,HIGH
5,61,Ujjwal Nagar,20,12,14,HIGH
5,61,Airport,20,15,17,HIGH
5,61,Chinchbhavan,20,17,16,HIGH
5,61,Khapri,20,12,21,HIGH
5,61,Ashokwan,20,20,15,HIGH
5,61,Mohgaon,20,11,14,HIGH
5,61,Butibori,20,19,16,HIGH
5,61,Burdi,21,12,9,MEDIUM
5,61,Panchasheel Square,21,7,10,MEDIUM
5,61,Rahate Colony,21,14,10,MEDIUM
5,61,Ajni Square,21,9,10,MEDIUM
5,61,Chatrapati Square,21,10,8,MEDIUM
5,61,Ujjwal Nagar,21,6,12,MEDIUM
5,61,Airport,21,9,10,MEDIUM
5,61,Chinchbhavan,21,8,11,MEDIUM
5,61,Khapri,21,8,10,MEDIUM
5,61,Ashokwan,21,8,8,MEDIUM
5,61,Mohgaon,21,14,11,MEDIUM
5,61,Butibori,21,11,11,MEDIUM
5,35,Pardi,6,13,12,MEDIUM
5,35,HB Town,6,10,12,MEDIUM
5,35,Wathoda Square,6,8,8,MEDIUM
5,35,Kharbi Square,6,13,9,MEDIUM
5,35,Dighori,6,10,12,MEDIUM
5,35,Manewada,6,13,8,MEDIUM
5,35,Chatrapati Square,6,10,7,MEDIUM
5,35,Pratap Nagar,6,13,10,MEDIUM
5,35,Trimurti Nagar,6,13,11,MEDIUM
5,35,Dharampeth,6,7,10,MEDIUM
5,35,Hingna,6,13,7,MEDIUM
5,35,YCCE,6,8,8,MEDIUM
5,35,Pardi,7,9,7,MEDIUM
5,35,HB Town,7,11,6,MEDIUM
5,35,Wathoda Square,7,7,10,MEDIUM
5,35,Kharbi Square,7,13,11,MEDIUM
5,35,Dighori,7,7,9,MEDIUM
5,35,Manewada,7,6,7,MEDIUM
5,35,Chatrapati Square,7,11,11,MEDIUM
5,35,Pratap Nagar,7,6,10,MEDIUM
5,35,Trimurti Nagar,7,14,7,MEDIUM
5,35,Dharampeth,7,10,10,MEDIUM
5,35,Hingna,7,14,10,MEDIUM
5,35,YCCE,7,10,7,MEDIUM
5,35,Pardi,8,25,25,PEAK
5,35,HB Town,8,27,24,PEAK
5,35,Wathoda Square,8,21,10,PEAK
5,35,Kharbi Square,8,16,23,PEAK
5,35,Dighori,8,22,12,PEAK
5,35,Manewada,8,26,17,PEAK
5,35,Chatrapati Square,8,23,23,PEAK
5,35,Pratap Nagar,8,24,22,PEAK
5,35,Trimurti Nagar,8,30,19,PEAK
5,35,Dharampeth,8,24,14,PEAK
5,35,Hingna,8,30,12,PEAK
5,35,YCCE,8,28,20,PEAK
5,35,Pardi,9,25,25,PEAK
5,35,HB Town,9,19,24,PEAK
5,35,Wathoda Square,9,29,20,PEAK
5,35,Kharbi Square,9,28,15,PEAK
5,35,Dighori,9,19,18,PEAK
5,35,Manewada,9,18,18,PEAK
5,35,Chatrapati Square,9,29,15,PEAK
5,35,Pratap Nagar,9,29,25,PEAK
5,35,Trimurti Nagar,9,24,24,PEAK
5,35,Dharampeth,9,23,23,PEAK
5,35,Hingna,9,24,21,PEAK
5,35,YCCE,9,24,20,PEAK
5,35,Pardi,10,25,25,PEAK
5,35,HB Town,10,22,21,PEAK
5,35,Wathoda Square,10,15,13,PEAK
5,35,Kharbi Square,10,16,24,PEAK
5,35,Dighori,10,17,23,PEAK
5,35,Manewada,10,27,24,PEAK
5,35,Chatrapati Square,10,30,17,PEAK
5,35,Pratap Nagar,10,24,20,PEAK
5,35,Trimurti Nagar,10,16,16,PEAK
5,35,Dharampeth,10,22,24,PEAK
5,35,Hingna,10,24,10,PEAK
5,35,YCCE,10,22,11,PEAK
5,35,Pardi,11,8,11,MEDIUM
5,35,HB Town,11,9,6,MEDIUM
5,35,Wathoda Square,11,14,10,MEDIUM
5,35,Kharbi Square,11,9,8,MEDIUM
5,35,Dighori,11,7,8,MEDIUM
5,35,Manewada,11,13,7,MEDIUM
5,35,Chatrapati Square,11,6,10,MEDIUM
5,35,Pratap Nagar,11,9,8,MEDIUM
5,35,Trimurti Nagar,11,9,8,MEDIUM
5,35,Dharampeth,11,11,7,MEDIUM
5,35,Hingna,11,6,7,MEDIUM
5,35,YCCE,11,12,12,MEDIUM
5,35,Pardi,12,2,5,LOW
5,35,HB Town,12,3,2,LOW
5,35,Wathoda Square,12,6,2,LOW
5,35,Kharbi Square,12,4,4,LOW
5,35,Dighori,12,3,2,LOW
5,35,Manewada,12,3,6,LOW
5,35,Chatrapati Square,12,8,3,LOW
5,35,Pratap Nagar,12,4,4,LOW
5,35,Trimurti Nagar,12,5,5,LOW
5,35,Dharampeth,12,2,5,LOW
5,35,Hingna,12,5,5,LOW
5,35,YCCE,12,8,4,LOW
5,35,Pardi,13,6,4,LOW
5,35,HB Town,13,5,6,LOW
5,35,Wathoda Square,13,6,4,LOW
5,35,Kharbi Square,13,6,4,LOW
5,35,Dighori,13,7,6,LOW
5,35,Manewada,13,2,3,LOW
5,35,Chatrapati Square,13,3,5,LOW
5,35,Pratap Nagar,13,8,4,LOW
5,35,Trimurti Nagar,13,2,6,LOW
5,35,Dharampeth,13,4,6,LOW
5,35,Hingna,13,7,3,LOW
5,35,YCCE,13,8,2,LOW
5,35,Pardi,14,8,5,LOW
5,35,HB Town,14,7,6,LOW
5,35,Wathoda Square,14,5,3,LOW
5,35,Kharbi Square,14,6,2,LOW
5,35,Dighori,14,6,2,LOW
5,35,Manewada,14,5,6,LOW
5,35,Chatrapati Square,14,3,5,LOW
5,35,Pratap Nagar,14,3,3,LOW
5,35,Trimurti Nagar,14,4,5,LOW
5,35,Dharampeth,14,5,6,LOW
5,35,Hingna,14,7,2,LOW
5,35,YCCE,14,8,3,LOW
5,35,Pardi,15,6,6,LOW
5,35,HB Town,15,2,5,LOW
5,35,Wathoda Square,15,5,6,LOW
5,35,Kharbi Square,15,7,6,LOW
5,35,Dighori,15,8,3,LOW
5,35,Manewada,15,5,6,LOW
5,35,Chatrapati Square,15,4,5,LOW
5,35,Pratap Nagar,15,7,5,LOW
5,35,Trimurti Nagar,15,7,5,LOW
5,35,Dharampeth,15,2,4,LOW
5,35,Hingna,15,7,2,LOW
5,35,YCCE,15,5,2,LOW
5,35,Pardi,16,8,7,MEDIUM
5,35,HB Town,16,11,11,MEDIUM
5,35,Wathoda Square,16,10,8,MEDIUM
5,35,Kharbi Square,16,14,10,MEDIUM
5,35,Dighori,16,6,7,MEDIUM
5,35,Manewada,16,11,10,MEDIUM
5,35,Chatrapati Square,16,13,6,MEDIUM
5,35,Pratap Nagar,16,13,11,MEDIUM
5,35,Trimurti Nagar,16,13,8,MEDIUM
5,35,Dharampeth,16,7,8,MEDIUM
5,35,Hingna,16,11,6,MEDIUM
5,35,YCCE,16,6,10,MEDIUM
5,35,Pardi,17,11,26,HIGH
5,35,HB Town,17,21,13,HIGH
5,35,Wathoda Square,17,12,15,HIGH
5,35,Kharbi Square,17,21,28,HIGH
5,35,Dighori,17,10,15,HIGH
5,35,Manewada,17,17,16,HIGH
5,35,Chatrapati Square,17,12,25,HIGH
5,35,Pratap Nagar,17,11,24,HIGH
5,35,Trimurti Nagar,17,19,17,HIGH
5,35,Dharampeth,17,22,12,HIGH
5,35,Hingna,17,19,20,HIGH
5,35,YCCE,17,22,28,HIGH
5,35,Pardi,18,17,19,HIGH
5,35,HB Town,18,10,21,HIGH
